Source,Target,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4,Weight_5,Weight_6,Weight_7,Weight_8,Weight_9,Weight_10,Weight_11
b3357,b0411,0.4921698011187572,0.48761012891815564,0.497194570704117,0.5263528293024735,0.5146240826100446,0.5187190553873178,0.5008318600572905,0.5064580478345866,0.5099237011299765,0.5064248564872849,0.4898867342880538,0.4966246528242017
b3934,b0411,0.4592964803941831,0.45972455530209055,0.47304522175832747,0.48533885074609096,0.4872913600090574,0.4847139690531865,0.49339305396409455,0.4798216292657924,0.48158753531848764,0.4596946049716526,0.4651051717350997,0.4742003429167735
b0840,b0411,0.5205317261060902,0.5271819852727341,0.5249584814325156,0.5360292958980521,0.5343498164981473,0.5347534608144391,0.5393100912554895,0.5338142922206756,0.5357325260278503,0.528649487032667,0.5486993808969368,0.5626588549128005
b3067,b0411,0.47100671500593744,0.47914798617322774,0.46512751707749167,0.48916088132537294,0.48742420476401044,0.49672803739987104,0.4832614636924755,0.4836916506158289,0.4721892647946729,0.4647492555937246,0.4638532197696804,0.4663024600352645
b0411,b0411,0.47284691340758556,0.475709918579816,0.47693555617923533,0.49671594468505337,0.49462988100944266,0.49800818162948257,0.49317247928783603,0.488874560643624,0.48581649282736744,0.4735993710156359,0.47347914749061387,0.47987511946842726
b3261,b0405,0.5218775031366164,0.5237673153163294,0.5262017442024532,0.5426652955149228,0.5348879049343098,0.5352838584291968,0.5308804620055135,0.5300784519017002,0.5338703683245903,0.5295814703389083,0.5369012810777011,0.549329811192916
b0405,b0405,0.46796346994235216,0.47107942054667695,0.47265970111610955,0.4935848976423778,0.4929052121707017,0.49726284284969946,0.4929214136684329,0.48878736423348534,0.4856949070749678,0.4733195275831304,0.4729707318466466,0.4791170877303988
b2213,b2212,0.4720537418586009,0.47972294697484125,0.48321807295446756,0.4952650294649972,0.5017228760089572,0.5008630229385693,0.49327794472014713,0.4947064624916784,0.49136008522027746,0.47823715342299156,0.4796670798405895,0.48034264407556326
b2741,b2212,0.5034482544774941,0.491811795790688,0.48734703277882413,0.5280787033049673,0.498461943138248,0.5128217452846974,0.5164976909445345,0.49787917587262165,0.4999740502732491,0.4954969118666539,0.49561927531225386,0.5229151717915125
b3067,b2212,0.48775042426138254,0.5014786007752154,0.5086527515418424,0.5099734452255951,0.5260376321379449,0.5190101570737894,0.5083120767608794,0.5186941928254631,0.5176746031842763,0.5062899767794947,0.5124072168149373,0.50735539640998
b2212,b2212,0.47785360562688933,0.4791087218053592,0.4797729356407376,0.501767531915726,0.49649279810349445,0.5009865328315501,0.49709205269168627,0.49131016077451894,0.48898461316345015,0.4777345253186096,0.4777597065452491,0.48636465475178686
b3357,b4663,0.5001278304504475,0.5026013794939427,0.5050095619045228,0.5234294846342851,0.5187834530139442,0.5209870783930698,0.516765525221888,0.5147481498241561,0.5158874669574612,0.5083695008610833,0.5124747143634965,0.5220534241931428
b3067,b4663,0.49330491512224384,0.4957723142911278,0.49760703086907326,0.5164457224068788,0.5124021049370324,0.5148814711752625,0.5104994838144553,0.5079321240263412,0.5081052995065561,0.4996334551599931,0.5030971582252929,0.5125448875348958
b4663,b4663,0.47225186102165956,0.4751067578466867,0.47622973593683005,0.49606227225091915,0.494007975318066,0.49738777812397383,0.49250430126762107,0.4881061982299879,0.48488384865268597,0.4724785815901524,0.4721797911815543,0.4784244524435884
b0399,b4105,0.486598880926034,0.48896707957860697,0.4903979300551559,0.5088396276230532,0.5057960967317086,0.508490279283603,0.5035820780506641,0.500664374583846,0.49974935746547133,0.49020409932906533,0.4929429632233642,0.5021763758690971
b3067,b4105,0.5031223728337464,0.5057648573393679,0.5083963432805169,0.527541331198623,0.5221689479597269,0.5243303797990008,0.5205805454783113,0.5186191674994937,0.5203134342077912,0.5132716890010635,0.5175653629035747,0.5269434411626047
b4105,b4105,0.47581704028221244,0.4786015448934995,0.479894232370719,0.49941151937952233,0.4970932967266091,0.5003074363850013,0.4954754345268887,0.49136186040225643,0.4886526887955736,0.4768228024607701,0.4770414716562668,0.4836860175399713
b3067,b2574,0.4844736776675496,0.48709593133436735,0.48868981548665735,0.5078825143955498,0.5046787465252753,0.5075454645284078,0.5029683526800719,0.49965846421089843,0.49845163474319387,0.4883994860208696,0.4903823219239282,0.4986204899063111
b4390,b2574,0.5088393868210284,0.5111588530611518,0.5137444203530891,0.5318692258338603,0.5263916047762098,0.528209611984194,0.5241759136466057,0.5228846574224588,0.5253763739672238,0.5194072802118945,0.5249641098610074,0.535728990247936
b2574,b2574,0.4723111725113139,0.4751666280474536,0.47634806374739347,0.4961275483782157,0.49407051021113485,0.4974509256697164,0.4925730118442955,0.4881857908390078,0.4849811119938675,0.4725961667539505,0.4723167916631947,0.47857786177928374
b0620,b3093,0.4892408133179396,0.4960952161017119,0.4856980790644612,0.525866005859559,0.5162608031713752,0.504629461746382,0.4990091009359771,0.5171232573980507,0.506217941394057,0.4894513353437685,0.5024388339374709,0.5170238975262289
b3357,b3093,0.46717371779379446,0.4567773824858591,0.47260936075943666,0.4898256894665808,0.48165554636724206,0.4940987801768744,0.48928089144525316,0.46309927467248757,0.4614244972018321,0.4504741694353562,0.4574100406047391,0.45337751672584986
b3094,b3093,0.5123621236131356,0.5135569992437793,0.5231838075169537,0.5247466485239035,0.5248355721203345,0.5362413937310019,0.5331506225362496,0.5193207051972804,0.5302790108196244,0.5306418626320798,0.5274343471405841,0.5362360120792298
b1988,b3093,0.4442765477280971,0.4576185681809222,0.4495048780341381,0.4655312724212878,0.47401537007722944,0.47621070649848957,0.47105470877954014,0.4752553901761555,0.46954109894206864,0.45294498641406933,0.4374135569799653,0.4460089418626367
b3093,b3093,0.5003917707585271,0.5029554849894408,0.5039052066587278,0.5252360924885748,0.5194535142356392,0.5198619195615262,0.5154336542457608,0.5156370205108486,0.515347669007841,0.506869744469992,0.5128071345537148,0.5231697458562824
b0683,b1684,0.47349898790063016,0.4770694348476266,0.49225806676994,0.4894603774233722,0.49722452515669663,0.5054105331248764,0.5101393714842097,0.4990468659228195,0.492321288022017,0.45626182524967696,0.48397223267787554,0.470777028088473
b3961,b1684,0.5078399454476025,0.49016859826173054,0.4716984489959977,0.5185515302840711,0.5131812465206488,0.5192171571539159,0.5043153489044273,0.490159784172023,0.4934989672183205,0.47933992350338306,0.4711347105275641,0.5065539796480993
b1712,b1684,0.4748681679483941,0.49008484832918486,0.5010271763174088,0.4911591797762082,0.49510606958267644,0.4970696656080958,0.48720867555456676,0.49989922236027523,0.4928890828898781,0.5035538897998992,0.4930871873622289,0.47394660713134823
b0912,b1684,0.4729602270511404,0.48338157859394587,0.482790729174716,0.5149801693318159,0.502039058369427,0.5015442933908973,0.5057250136581145,0.5033633734701631,0.5070616075962632,0.49138508443711676,0.4981743993632749,0.5125315888534353
b2531,b1684,0.4884332153291981,0.48750201819004885,0.4893623947815862,0.4967530154771525,0.49911645987066816,0.5135009768661284,0.4938582828004005,0.49353357219164923,0.515509100878985,0.4974720713605774,0.48680134251299934,0.4881700159923303
b3067,b1684,0.48914524811563087,0.5005346608848137,0.47149609820954175,0.5181568818615342,0.5021072913530324,0.4898650019730072,0.49840845297211833,0.5059423168058238,0.47811050975110025,0.4872786317516493,0.48597416686418826,0.4982960933113301
b4178,b1684,0.4732518352536464,0.4712780102124018,0.4986082330148472,0.5165680987336199,0.5135950434230646,0.5157444424635512,0.5088337382105612,0.4948669013909743,0.4983126254400193,0.4927360386544628,0.49432550523083696,0.5184507947770954
b1684,b1684,0.4725808120047348,0.47541336154223673,0.4766567734920767,0.49644256633554307,0.4943752542139137,0.4977607508074666,0.49291092290266525,0.488576649067695,0.48545712199913776,0.473169209045759,0.47298148019782316,0.4793230366423962
b4043,b1848,0.5553594866640208,0.5676637997361359,0.5884636526466565,0.6182451132709663,0.61790105972521,0.6192446799132227,0.6152164544704922,0.6151045888648162,0.6177237203505327,0.6067748359488571,0.5990142755755052,0.596027116462263
b3067,b1848,0.43203808341039435,0.4251975125539207,0.40927050017727123,0.41808411133609624,0.411201089071206,0.4154137751903683,0.41146185085502884,0.40752134925711936,0.406692067484889,0.40200590610561526,0.41749234221013376,0.43972135126583817
b1848,b1848,0.47794322068745887,0.4802130638880593,0.48065947939120623,0.4991962657225285,0.4957702953708235,0.49835078857664067,0.4929045799776487,0.4880226111777413,0.4843542074342248,0.4715890421493661,0.47107756962101915,0.47702817327199015
b1988,b1690,0.5401092451832208,0.5251956452543826,0.504997315780339,0.5040090840374726,0.4910574155603968,0.49128448061574315,0.48655477684152276,0.483695716665754,0.48287758118342833,0.4738209754060884,0.47754968006023,0.4880679932210143
b1690,b1690,0.4461396423449451,0.4651480914611847,0.48770196005293,0.5252316526122564,0.5300713286980334,0.5351480884584088,0.5314737145350554,0.5294948166552832,0.5308751976565081,0.5232460950674996,0.5267384000802154,0.5353359572879195
b2398,b2399,0.5003827176383566,0.5008387929516939,0.5007320108909222,0.5170641427313246,0.5108323623329728,0.511677813099832,0.5065522971245143,0.5058408569477533,0.5148267945761097,0.5275009041181175,0.5621034003984587,0.6004452304297784
b2399,b2399,0.489147718232543,0.4930202382590931,0.4964157870105836,0.516926657110118,0.514381618671027,0.5179208413951218,0.5137777908932909,0.5089807649850604,0.5003895946588987,0.4717117701975873,0.4456417981359711,0.42726089444511656
b3938,b3939,0.4901335930613341,0.4871653293015701,0.4943199468978821,0.5048965444742455,0.49662943205036997,0.5057083727084184,0.5001379714055049,0.4845450408293273,0.50457875568571,0.4819746668049833,0.48376265077184444,0.488269375519335
b4327,b3939,0.4842344429873157,0.48056348224544837,0.4956313431759288,0.5129125496352972,0.5064162365544643,0.49892477148818665,0.49513955807725096,0.49072324053376987,0.5021039607034221,0.4892211789906694,0.5015762213414598,0.5193724570777374
b3067,b3939,0.48808830587114527,0.5001599170630808,0.4848478271197518,0.5099499705202268,0.5121503938011612,0.5230703349540055,0.518211982377141,0.5223295980428075,0.49829989425120946,0.49807922134445337,0.4894621965143976,0.48908058725413533
b1130,b3939,0.48283343498485176,0.4880192525607955,0.48793730411560615,0.5116697845081101,0.5108283543384662,0.5093311414929038,0.5054112890828236,0.5088023005993829,0.4972657820451416,0.4937954976046343,0.49661727022538055,0.5073695284199209
b3939,b3939,0.47223930131697095,0.47509994279155476,0.47628139188143587,0.49606523655737916,0.4940150302962043,0.4973984348136894,0.49251675648634535,0.4881238365717454,0.4849076988327308,0.47249801646267015,0.47220302296264977,0.47846877273863947
b2741,b3911,0.4582899341349619,0.4620119293785074,0.47752092634906795,0.48969593983046195,0.4899279613008485,0.4963188729913448,0.4872106743597293,0.47610949699077765,0.4799168988401504,0.47352856113302666,0.4672277741728079,0.45885993009753057
b3912,b3911,0.5058625758539288,0.5087042662009565,0.5231916529450636,0.5346978923454159,0.5302586958279953,0.5341336425509541,0.526821733726281,0.5207498830477326,0.5302188645541351,0.530604265229226,0.5326807226761485,0.5327496461388487
b3067,b3911,0.5013838190041133,0.5027484242501771,0.4809844174474388,0.5128151732863548,0.5064832289560298,0.5047560152353511,0.5069395372534446,0.5140600772971466,0.5006433250168897,0.4798818767240005,0.49065216746489554,0.5217516051544927
b3911,b3911,0.4755006714883021,0.4782011344958487,0.4768899768370211,0.49799137524537096,0.4954720998248269,0.49829965046513963,0.49419576476244664,0.4910716606058554,0.4867651083925471,0.4734766985532947,0.4744063652395379,0.48337222988423817
b4043,b1860,0.501110872227268,0.5030875214227049,0.505450583229702,0.5251890574644126,0.5231466382774206,0.5292468694905255,0.5295199545950869,0.5318534583993505,0.5373711472980782,0.5336312775844326,0.540595099488223,0.5529319807640852
b1860,b1860,0.48805210535560295,0.4908615466745008,0.4923503671509324,0.5101185290507788,0.5040884176001809,0.5032061244087976,0.49459051352735833,0.4875560620139469,0.48278451075950857,0.46970568671348506,0.4693857496569653,0.4752868101196278
b2741,b3905,0.47921940750926423,0.46857875536552396,0.5008699070629451,0.5020982647301584,0.5188913813457818,0.5068849908775088,0.49116317714273233,0.5028635005488431,0.4814290535746883,0.485161508411242,0.502325671284928,0.48479571717926373
b3357,b3905,0.500013802448705,0.5037509854122652,0.4949327967969478,0.5262916160798028,0.5167439693038739,0.5256438895629975,0.5132089538821825,0.5054167348915715,0.5158284317975218,0.49943251209059547,0.5156462698907543,0.5323052257669948
b3906,b3905,0.47842611648317523,0.49087633581002643,0.4637713847075912,0.5049237864421169,0.48587298674803203,0.5039289895542863,0.500104749999299,0.4817888539611446,0.4992505706072236,0.4715103122307451,0.47102858318847973,0.49964759108296614
b3067,b3905,0.48911675905387925,0.49531500600516754,0.5006252855833617,0.5083431271429462,0.5038724638183537,0.5029529352981461,0.5150501720209654,0.514212860279015,0.5080972361244852,0.5057857253600168,0.4840790710557085,0.4927689274240365
b3905,b3905,0.47065808930089537,0.4724344231760435,0.478352375939451,0.4936599514648229,0.49421388967118973,0.49497212358200904,0.4916727433380853,0.48960138382330376,0.48248427261236526,0.4731013882970672,0.4701065191335255,0.4727872147302952
b2741,b2428,0.46142549701711294,0.4742142617819076,0.47041490509823075,0.4877460651831075,0.49334459461028385,0.5024222943947444,0.4880479891044595,0.49956992602849953,0.4847641404811886,0.46618259126033823,0.4491055935027754,0.4566099129150748
b3357,b2428,0.49994822827833013,0.5084686878912873,0.5055818928793898,0.5240527351864964,0.5238081417300029,0.5278789015288576,0.5219402237183339,0.5233396558984824,0.5283308620651922,0.5166516947179202,0.510239865825264,0.5217205067956242
b3067,b2428,0.4955746325192623,0.488701670952473,0.502081575447353,0.5181306816658653,0.5067060288219599,0.5083276272029895,0.5004099481388823,0.5034811408280595,0.48264980793414514,0.4831547180385533,0.5048820894138515,0.511367608011962
b2427,b2428,0.48557563535800563,0.48346822396390066,0.48255292060655053,0.5069931119818826,0.5010514171082386,0.4983872675512055,0.5070322549695133,0.4806080636478308,0.5058507616792008,0.49486345551292443,0.5017100483814207,0.5089325245248818
b2428,b2428,0.47459260618086535,0.4758125410010412,0.47795873789013316,0.49802891734461546,0.494655739863554,0.49715505855088465,0.49363835508451787,0.48705358947608357,0.4853090495966578,0.4741187880777416,0.47675430921932377,0.4828746776322589
b3067,b3736,0.4796815068723362,0.48139354592846517,0.4827340322459983,0.5042865867328431,0.5066365009557922,0.5178607841298308,0.5232554742635523,0.529640522551505,0.5375280911643451,0.5346298700640961,0.5412691252148449,0.5536194778879953
b3736,b3736,0.5072310561540372,0.5100661656471184,0.5122535968434384,0.5282419576570662,0.5182168058352484,0.5127117346438798,0.49944328630427903,0.4886230142412531,0.4814206017678652,0.467156909141209,0.466622586239613,0.47201066703756867
b4401,b4059,0.4588330214770825,0.46162892665816574,0.4624323734420018,0.48328708854763336,0.48262898552397027,0.4860690832069272,0.4804972942486631,0.47524809676865576,0.4701895166987306,0.45580927616834443,0.4533630093968641,0.4574609284959452
b4043,b4059,0.500841648508629,0.4966497984605171,0.500983706298713,0.5288946834729131,0.5265683883863018,0.5166601936310805,0.5030615705993732,0.5062874398014062,0.5117159257038917,0.5114502676568258,0.5148570143137743,0.5136832114830133
b3067,b4059,0.48774516854588995,0.4968812472422429,0.4965609994287463,0.5062678513441345,0.5003732715806913,0.5150414332126505,0.5198307174690452,0.5116377953705912,0.5067739053676963,0.4902248349294673,0.49355439050561717,0.5129937594596448
b4059,b4059,0.4893018194051013,0.4921847869998231,0.49390735373499367,0.5124820848464627,0.5087193791095121,0.5119115509443217,0.5078293580634536,0.5046515554492285,0.5039202468133275,0.4942357816543034,0.49677662245145665,0.5057304534800979
b2573,b1653,0.5290669263835105,0.511102302576089,0.5027142076645326,0.5182542478772597,0.5148417125329736,0.5193460941218737,0.5177055923291952,0.5186646309957169,0.5236027422222467,0.5206802128025702,0.5298110725773614,0.544410202609374
b1653,b1653,0.45746710642571226,0.4794702997033645,0.4914184365486041,0.5138024557183014,0.509741444463484,0.5107802519971012,0.5042428412708791,0.49881101124254196,0.49504411383306945,0.48192437396424737,0.48055614775915034,0.48544673280522493
b1988,b1135,0.5207667566131877,0.5218452655364002,0.5234009454278635,0.5398892810345475,0.5330030995912713,0.5342773906171077,0.5304182086269934,0.52988198495138,0.5337729635521817,0.529491805420634,0.5367667155584517,0.5491249883032788
b1135,b1135,0.469086546849899,0.4729358198872894,0.47532326324185076,0.49623170551394613,0.4947430739016575,0.49830524653046554,0.4934748764747855,0.48910859409440555,0.48594147454210185,0.47357327594284265,0.4732743150789677,0.47948702034644125
b3357,b3722,0.48485494138348184,0.4683488109790006,0.49591055998166367,0.48653165281150673,0.5040582688226465,0.4940740463568846,0.5063572343987065,0.49192498116160255,0.47775422178622984,0.4806513997774923,0.47015255893619007,0.5059862788588196
b3261,b3722,0.46933373869346984,0.4866912390560981,0.4716736438668616,0.5041602288965015,0.5084342512734116,0.5166508430360036,0.48934949501434816,0.5008967262791325,0.5003970909419676,0.4655445874646469,0.4787185571676434,0.4705423901796872
b1237,b3722,0.47605614494348075,0.4898856202394461,0.4761364841355706,0.5238515763576829,0.4849212331737857,0.509694655218731,0.5041853362073041,0.4887799574601722,0.4881958315696583,0.4955664696978732,0.47922129245751244,0.5160156620638836
b2217,b3722,0.46657213990467944,0.4683746518931103,0.47140844222576883,0.48688386458936767,0.4865572331726137,0.4891696228980971,0.4861545038131571,0.48525467985695875,0.4783217945431592,0.46148835370778396,0.4689294175853839,0.4590704012727666
b0076,b3722,0.4874081261240553,0.4796193265145881,0.49735236955654527,0.5111252154837477,0.5036596036468185,0.49592820279946065,0.488133133020856,0.4922030130610481,0.5128215319310392,0.5044447793421236,0.4929320379937768,0.4847894954888808
b2669,b3722,0.49271038458736427,0.48164905353425663,0.5093373260387049,0.5075675096858305,0.5076950683646756,0.508808144475445,0.5075805835130883,0.5096446049959574,0.4965969197614511,0.4956422427804476,0.4915221473954631,0.5144022385860215
b4366,b3722,0.487144600087214,0.507078474663452,0.47329665531828186,0.5083815165121479,0.5140404667021912,0.5160808218940331,0.5164474823346895,0.5044928249563422,0.5044646602635656,0.4799591263318989,0.509208339454681,0.49283284777062264
b3722,b3722,0.4802274438678857,0.4843340987786416,0.4831913006596232,0.5046792271079635,0.5014482504042271,0.504617388007581,0.49958294216715493,0.4953661019652265,0.49468926365475246,0.48288438237365416,0.4845995531929044,0.4904617999102504
b3261,b0203,0.46803108082191897,0.48468129180589203,0.4787431581306202,0.5276148730319191,0.5133610058421143,0.49659236468718515,0.5068076186395315,0.5083767469739063,0.5019062414127108,0.4906093922149902,0.4733051375775183,0.5027872619519314
b3461,b0203,0.4737796178627149,0.48414725530854363,0.48196138675305156,0.4926675850506413,0.5037745487634698,0.5124525873252144,0.5045553474685172,0.5036619382090466,0.48926118844579886,0.5045222814350786,0.4985182351777402,0.4888886132171219
b1237,b0203,0.4971255047057028,0.4937741913649106,0.49458623741680946,0.4947157290032196,0.498582041797198,0.5119063840116278,0.4958590619293867,0.49248339704570177,0.5059758021665559,0.4955306410551561,0.4987997556273842,0.5113724347006326
b0889,b0203,0.4804928538348368,0.4823474808504417,0.4854132356850916,0.4991754062869563,0.5007818031151551,0.508088294567088,0.5012914179744344,0.49682132567959775,0.49021115214970407,0.48513182974154645,0.4896690596776023,0.48610164050338844
b3067,b0203,0.5020213907449531,0.4901813705618897,0.5026434272443798,0.5239760454045982,0.5072265054600473,0.5100185493469435,0.5071445755136148,0.49765740938230646,0.5037950661726112,0.4668139987465397,0.4911477570048657,0.49908646167097326
b0203,b0203,0.4722658156187703,0.4747380260033356,0.4761077568443801,0.49639250312054517,0.4936348428507676,0.4967324605954276,0.492004698584952,0.48744569529999215,0.4848381202332987,0.4709982104444564,0.4710352092870854,0.4781413920768612
b1275,b2414,0.5088923976313697,0.5112101945665323,0.513796806358372,0.5319184286964131,0.5264354382912129,0.5282508874218304,0.5242181383336068,0.5229311966824044,0.525431302626039,0.5194725326326999,0.5250402116606513,0.5358157696894953
b3067,b2414,0.4844213507959607,0.48704516102054896,0.4886378872588817,0.5078336000309848,0.5046350346212934,0.5075041733290452,0.5029259630905394,0.49961157768235714,0.49839612317486254,0.48833338044006136,0.4903051058610633,0.4985323543886933
b2414,b2414,0.4723126264954606,0.4751681755696401,0.4763498137223998,0.49612936979014943,0.49407229183235374,0.4974527443733816,0.49257501544114063,0.48818813903242975,0.4849840049758865,0.4725996816285085,0.47232089724831205,0.47858248165234635
b2369,b2372,0.4642981141673563,0.47285548489754464,0.4738185989516222,0.4849720438888001,0.4877597752131307,0.48608636523963805,0.4849342593968908,0.4957511468722976,0.4936552250509001,0.46949363762276475,0.45800963506680037,0.44765854508290265
b1988,b2372,0.4638620697806547,0.4706460365503306,0.4808251574661693,0.5087661478050772,0.4963827515889274,0.5148134256698405,0.4985895551611428,0.4812873763505893,0.4868255378115375,0.46963149874886057,0.487152404568981,0.49139833065176997
b2664,b2372,0.4690408926763312,0.46399837647534403,0.45725624681023214,0.478572546402538,0.4827573212854133,0.4786446112942327,0.4798270639708936,0.4717862817380861,0.45764981532133875,0.4565788050839404,0.44811420449368355,0.4680827989208127
b3067,b2372,0.5280990630453133,0.5286388673575446,0.5303125812483884,0.5474272021369934,0.5413257767284481,0.5406605042486741,0.5383241435678926,0.5384963103454692,0.5421539490529155,0.5417842409066751,0.5492005485525048,0.5654252655601255
b2372,b2372,0.49057335640218946,0.49312726365428006,0.4949638007140667,0.5138712216583183,0.5100788669577864,0.5126514091188883,0.50815984796178,0.5052790445365879,0.5048770076335147,0.49567684485906094,0.49834017555012833,0.50695244835053
b1988,b0565,0.515922269608092,0.5278536585709133,0.5238694959972838,0.5494402218898461,0.5401421226177809,0.5325137827291496,0.5364563635298802,0.5337052037324633,0.5421907597550071,0.5465885474354983,0.5481232685988733,0.5488748899760298
b0889,b0565,0.44066964014761245,0.4492614720031033,0.4458206676530535,0.4712607360205688,0.47058561473488625,0.4705741538044935,0.46912433951558447,0.46101221132862646,0.4554312822546755,0.4421148944032881,0.4336646982030819,0.429607087659287
b1130,b0565,0.5089936505099324,0.4966706892438905,0.5092126656559216,0.515631429322753,0.5147628570719496,0.530126811146855,0.5144748814228154,0.5162954680829415,0.51169695095385,0.4925983506912303,0.5065860126648346,0.5347174838758836
b0565,b0565,0.47222554745507733,0.47508775493042016,0.4762694354583746,0.4960548718814602,0.49400696982130987,0.497392121532324,0.49251279625625016,0.4881182105949401,0.4848995044976704,0.4724973267724405,0.47220021280502705,0.4784516194961333
b0399,b0571,0.48187260431835477,0.4843183230083953,0.4942948244961101,0.5069265177755228,0.4962164378757327,0.5053319759956901,0.5116593147492889,0.49615112010178386,0.48283257429320336,0.48205477058309665,0.47450889683822717,0.48277960457528163
b1969,b0571,0.44528070441464107,0.4486660238596499,0.4434716454767021,0.46868277971512645,0.4740408756382335,0.4747254108400062,0.46233748743443326,0.4632194836639566,0.46320529894515006,0.4400097079749767,0.44122992377307196,0.44404557263315625
b3067,b0571,0.5373156043361185,0.5393238199944526,0.5393557496614892,0.559089020977652,0.5543008987487189,0.5522584238559656,0.5441599715125581,0.5504750893019856,0.5624889519064054,0.5573414031266574,0.5713984867344961,0.5855236209473023
b0571,b0571,0.476631456026337,0.4794074113897471,0.48125681370665396,0.5004373893765953,0.49750959473355694,0.5010673046840789,0.4969363242084349,0.4921880123960911,0.4889389561453513,0.47786760174699267,0.47770243817436503,0.48448104237805906
b2573,b4717,0.5287675826039047,0.5113879644875482,0.5033283843158682,0.5189005282225451,0.5154081901582747,0.5198399399387575,0.5181468484840687,0.5190627649780825,0.5239651327501521,0.5210072153428961,0.5300862784494017,0.544620107390858
b4717,b4717,0.4579073314710056,0.4793523499152539,0.4909873622735699,0.5133207523161003,0.5093099313387869,0.5104003956705018,0.5039025115210136,0.49850422847173875,0.49476461129501703,0.4816692304225943,0.4803355397388097,0.485268545433361
b1988,b3078,0.8093464029626685,0.8063106407525545,0.8193485817017037,0.8229583149493993,0.7888314017327236,0.7763776169194575,0.7749596920675184,0.7891124416461626,0.8212807606311543,0.8403114542712923,0.8608962257259493,0.8769509641694008
b2664,b3078,0.12886818276206002,0.1377489393023381,0.1268952831566489,0.16321090922917322,0.19389040428515875,0.21339581878252137,0.20481023994829697,0.1810977462127633,0.14126207944947555,0.09611204846540128,0.07403093532858948,0.07020593052743795
b3078,b3078,0.5141685217420401,0.5163430878112871,0.5190435412550005,0.5368427254405124,0.530808566253636,0.5323974419101166,0.5286106777382813,0.5280765248729781,0.5318285867641781,0.5273857839639088,0.5343273720171532,0.5461349019700101
b3357,b2366,0.5219530333008727,0.5205436133551398,0.5050677204935963,0.5302655747747714,0.528960233802657,0.5285547247189406,0.5249207947250558,0.5304805259761961,0.5223857592457667,0.5250929452429018,0.533375488053637,0.5408596194284092
b2364,b2366,0.4533138222243748,0.4547383838791965,0.44574901888540847,0.4704571950955582,0.47303285384199006,0.47642593104510944,0.47122718657536655,0.468261996374599,0.45563991909908563,0.4431797839652572,0.44001476443938975,0.44103936868257454
b3067,b2366,0.4753577741995163,0.4821879961143596,0.5049889094423614,0.5156127923916305,0.5069346137149653,0.512086576782209,0.5071490958821933,0.49631938941082315,0.5083196693455247,0.4891853947124746,0.48896391370448483,0.5018334527655257
b2366,b2366,0.48668861253001827,0.49040362581292973,0.4979509218225107,0.5146259096492249,0.5095070882419657,0.5127972917283558,0.508214627891461,0.5032575074601582,0.5063422287496812,0.4946017116029751,0.49664745625614276,0.5065727712880389
b3261,b2400,0.5728206600779249,0.5740433685698942,0.5788945919804661,0.5939535140439496,0.582381294326391,0.581375771561182,0.5787296100235706,0.5827752700755149,0.5951923367013193,0.6005598124045681,0.616691172055472,0.6360186791864875
b3067,b2400,0.4189638010491166,0.4227062214486848,0.4219704688879653,0.4442884050734064,0.4473107133838802,0.453052300523185,0.44703389853256065,0.4382318274776081,0.426823888808226,0.405121059774584,0.39623753047551025,0.39568042284568755
b2400,b2400,0.4726645192915823,0.47551780962496515,0.4767219358652551,0.49649773415612386,0.49441983383636023,0.4977990817694213,0.49294743414272624,0.48861512806977003,0.48550145106251275,0.47322123679986683,0.47304175592289316,0.4793860449233368
b1892,b4071,0.4670780288752298,0.48631116284720205,0.4756309677030733,0.49435518016594143,0.5016509826840004,0.4946334021945811,0.48854704978730157,0.4976948560982488,0.4827777776465917,0.4594240216019628,0.47042364687220045,0.5146885973964399
b1891,b4071,0.4685630468030471,0.4950772628682258,0.4698050156527234,0.4977387272435888,0.5054349875785961,0.4919241397306861,0.4962508044357647,0.48582859703812825,0.48239024005151826,0.4841363972284061,0.4953913161380117,0.4890908701595928
b1334,b4071,0.49031248469029426,0.47571071042791435,0.4766591073788153,0.4968139275824574,0.4924825299803609,0.5152210373402869,0.49581163563264896,0.48044746338611743,0.5153139556640701,0.4874392835246171,0.46741322481332287,0.4924609911551968
b3261,b4071,0.47849985856545446,0.48411904493645724,0.48477832435100005,0.4920768869065745,0.5125972611932793,0.5076000513801642,0.5120841081153291,0.49481847919124927,0.5144602763203457,0.4767960805788214,0.475383154138715,0.4655542617190103
b1221,b4071,0.47241921694350825,0.5002612923150271,0.49247589185472035,0.5039228092236306,0.5182581068999397,0.5001290015282388,0.5024727190778637,0.5155628928991931,0.5024648422315373,0.4931393077533214,0.5094485782472131,0.5187509488664734
b1712,b4071,0.497245860977911,0.5023655144790764,0.47863290536102104,0.5220215839247019,0.5044715486801601,0.5062732191459657,0.510220811750084,0.49702656731958467,0.48310014244307076,0.48498661705555435,0.4937479124713801,0.4950250017078388
b0912,b4071,0.47846133594898893,0.48592564545139066,0.5020231374999904,0.508545164194083,0.509028177804557,0.50943834436819,0.502417881460304,0.5015446433489317,0.4922642271907777,0.4946860957130542,0.498525040375414,0.5166522337447083
b3067,b4071,0.4693734841095853,0.4725634311050014,0.49505400920409676,0.4915839812621345,0.49885276297007636,0.5171140858208308,0.48746146834900456,0.4979339387263542,0.48057453269095907,0.49595990505482773,0.480682200790939,0.4693463542216254
